Filtered (MAV) muscles activityendheader

time	SOL_L	SOL_R	TA_L	TA_R	GL_L	GL_R
40.04197680	0.00003607	0.00011867	0.00001789	0.00004932	0.00000975	0.00006974
40.04247660	0.00003608	0.00011865	0.00001918	0.00004938	0.00000973	0.00007015
40.04297640	0.00003612	0.00011865	0.00002017	0.00004938	0.00000967	0.00007087
40.04347620	0.00003617	0.00011867	0.00002079	0.00004924	0.00000959	0.00007167
40.04397600	0.00003623	0.00011867	0.00002115	0.00004906	0.00000951	0.00007224
40.04447580	0.00003629	0.00011864	0.00002133	0.00004905	0.00000942	0.00007250
40.04497560	0.00003634	0.00011859	0.00002138	0.00004894	0.00000934	0.00007258
40.04547540	0.00003642	0.00011855	0.00002138	0.00004864	0.00000928	0.00007254
40.04597520	0.00003653	0.00011853	0.00002138	0.00004842	0.00000927	0.00007248
40.04647500	0.00003663	0.00011851	0.00002142	0.00004832	0.00000931	0.00007246
40.04697480	0.00003672	0.00011850	0.00002151	0.00004825	0.00000937	0.00007252
40.04747460	0.00003680	0.00011849	0.00002158	0.00004807	0.00000943	0.00007262
40.04797440	0.00003685	0.00011848	0.00002159	0.00004767	0.00000946	0.00007276
40.04847420	0.00003687	0.00011847	0.00002159	0.00004741	0.00000948	0.00007292
40.04897400	0.00003685	0.00011845	0.00002160	0.00004742	0.00000949	0.00007307
40.04947380	0.00003681	0.00011846	0.00002161	0.00004758	0.00000948	0.00007317
40.04997360	0.00003679	0.00011848	0.00002176	0.00004773	0.00000948	0.00007325
40.05047340	0.00003679	0.00011852	0.00002228	0.00004775	0.00000948	0.00007333
40.05097320	0.00003679	0.00011857	0.00002345	0.00004769	0.00000950	0.00007344
40.05147300	0.00003680	0.00011855	0.00002539	0.00004749	0.00000955	0.00007360
40.05197280	0.00003682	0.00011848	0.00002769	0.00004703	0.00000970	0.00007376
40.05247260	0.00003685	0.00011842	0.00002973	0.00004657	0.00000990	0.00007383
40.05297240	0.00003685	0.00011843	0.00003122	0.00004638	0.00001010	0.00007386
40.05347220	0.00003682	0.00011838	0.00003216	0.00004633	0.00001030	0.00007387
40.05397200	0.00003676	0.00011826	0.00003270	0.00004627	0.00001047	0.00007388
40.05447180	0.00003668	0.00011819	0.00003294	0.00004618	0.00001057	0.00007388
40.05497160	0.00003658	0.00011817	0.00003299	0.00004606	0.00001066	0.00007394
40.05547140	0.00003651	0.00011817	0.00003298	0.00004595	0.00001072	0.00007424
40.05597120	0.00003646	0.00011816	0.00003300	0.00004589	0.00001072	0.00007483
40.05647100	0.00003645	0.00011816	0.00003304	0.00004603	0.00001067	0.00007536
40.05697080	0.00003645	0.00011816	0.00003312	0.00004643	0.00001063	0.00007556
40.05747060	0.00003644	0.00011798	0.00003326	0.00004692	0.00001062	0.00007558
40.05797040	0.00003644	0.00011757	0.00003343	0.00004756	0.00001060	0.00007558
40.05847020	0.00003641	0.00011715	0.00003363	0.00004861	0.00001059	0.00007570
40.05897000	0.00003634	0.00011690	0.00003384	0.00004978	0.00001058	0.00007601
40.05946980	0.00003628	0.00011698	0.00003404	0.00005039	0.00001061	0.00007628
40.05996960	0.00003626	0.00011775	0.00003417	0.00005046	0.00001063	0.00007643
40.06046940	0.00003623	0.00011935	0.00003427	0.00005046	0.00001065	0.00007654
40.06096920	0.00003619	0.00012131	0.00003434	0.00005073	0.00001066	0.00007663
40.06146900	0.00003617	0.00012284	0.00003438	0.00005109	0.00001069	0.00007666
40.06196880	0.00003616	0.00012362	0.00003437	0.00005124	0.00001072	0.00007668
40.06246860	0.00003616	0.00012386	0.00003437	0.00005123	0.00001074	0.00007674
40.06296840	0.00003616	0.00012389	0.00003437	0.00005119	0.00001078	0.00007680
40.06346820	0.00003616	0.00012388	0.00003440	0.00005123	0.00001083	0.00007671
40.06396800	0.00003616	0.00012393	0.00003448	0.00005133	0.00001086	0.00007655
40.06446780	0.00003616	0.00012407	0.00003462	0.00005146	0.00001088	0.00007646
40.06496760	0.00003614	0.00012429	0.00003486	0.00005155	0.00001088	0.00007644
40.06546740	0.00003612	0.00012453	0.00003515	0.00005156	0.00001088	0.00007645
40.06596720	0.00003607	0.00012473	0.00003541	0.00005153	0.00001088	0.00007645
40.06646700	0.00003601	0.00012493	0.00003568	0.00005153	0.00001088	0.00007642
40.06696680	0.00003591	0.00012518	0.00003603	0.00005155	0.00001088	0.00007643
40.06746660	0.00003579	0.00012540	0.00003641	0.00005161	0.00001088	0.00007648
40.06796640	0.00003565	0.00012541	0.00003673	0.00005154	0.00001088	0.00007650
40.06846620	0.00003548	0.00012511	0.00003691	0.00005125	0.00001088	0.00007649
40.06896600	0.00003531	0.00012449	0.00003697	0.00005103	0.00001087	0.00007654
40.06946580	0.00003516	0.00012363	0.00003698	0.00005107	0.00001087	0.00007662
40.06996560	0.00003502	0.00012277	0.00003699	0.00005108	0.00001087	0.00007668
40.07046540	0.00003492	0.00012213	0.00003699	0.00005101	0.00001089	0.00007673
40.07096520	0.00003485	0.00012170	0.00003700	0.00005104	0.00001092	0.00007671
40.07146500	0.00003482	0.00012140	0.00003703	0.00005105	0.00001096	0.00007664
40.07196480	0.00003481	0.00012124	0.00003707	0.00005117	0.00001099	0.00007668
40.07246460	0.00003481	0.00012122	0.00003711	0.00005176	0.00001102	0.00007682
40.07296440	0.00003480	0.00012130	0.00003717	0.00005260	0.00001104	0.00007686
40.07346420	0.00003477	0.00012136	0.00003723	0.00005311	0.00001104	0.00007686
40.07396400	0.00003471	0.00012137	0.00003731	0.00005321	0.00001103	0.00007689
40.07446380	0.00003465	0.00012132	0.00003743	0.00005320	0.00001104	0.00007693
40.07496360	0.00003462	0.00012126	0.00003758	0.00005313	0.00001107	0.00007690
40.07546340	0.00003459	0.00012125	0.00003774	0.00005300	0.00001109	0.00007685
40.07596320	0.00003454	0.00012125	0.00003788	0.00005287	0.00001108	0.00007689
40.07646300	0.00003452	0.00012120	0.00003796	0.00005280	0.00001106	0.00007693
40.07696280	0.00003453	0.00012115	0.00003797	0.00005277	0.00001105	0.00007683
40.07746260	0.00003453	0.00012112	0.00003795	0.00005276	0.00001104	0.00007662
40.07796240	0.00003455	0.00012110	0.00003791	0.00005276	0.00001105	0.00007632
40.07846220	0.00003460	0.00012112	0.00003788	0.00005276	0.00001105	0.00007594
40.07896200	0.00003466	0.00012115	0.00003788	0.00005285	0.00001105	0.00007547
40.07946180	0.00003471	0.00012120	0.00003789	0.00005297	0.00001106	0.00007485
40.07996160	0.00003476	0.00012124	0.00003791	0.00005299	0.00001106	0.00007409
40.08046140	0.00003478	0.00012125	0.00003793	0.00005297	0.00001106	0.00007337
40.08096120	0.00003479	0.00012123	0.00003792	0.00005302	0.00001109	0.00007299
40.08146100	0.00003477	0.00012123	0.00003793	0.00005309	0.00001114	0.00007292
40.08196080	0.00003472	0.00012123	0.00003792	0.00005318	0.00001120	0.00007292
40.08246060	0.00003466	0.00012122	0.00003789	0.00005330	0.00001126	0.00007287
40.08296040	0.00003460	0.00012115	0.00003785	0.00005354	0.00001134	0.00007285
40.08346020	0.00003458	0.00012097	0.00003781	0.00005382	0.00001145	0.00007290
40.08396000	0.00003459	0.00012072	0.00003777	0.00005388	0.00001155	0.00007300
40.08445980	0.00003465	0.00012043	0.00003777	0.00005378	0.00001162	0.00007308
40.08495960	0.00003471	0.00012013	0.00003781	0.00005364	0.00001166	0.00007301
40.08545940	0.00003478	0.00011993	0.00003783	0.00005344	0.00001167	0.00007265
40.08595920	0.00003487	0.00011988	0.00003783	0.00005332	0.00001167	0.00007194
40.08645900	0.00003496	0.00011988	0.00003792	0.00005325	0.00001165	0.00007120
40.08695880	0.00003505	0.00011989	0.00003813	0.00005324	0.00001159	0.00007077
40.08745860	0.00003514	0.00011994	0.00003832	0.00005336	0.00001150	0.00007073
40.08795840	0.00003524	0.00012003	0.00003839	0.00005349	0.00001135	0.00007096
40.08845820	0.00003532	0.00012011	0.00003840	0.00005352	0.00001120	0.00007137
40.08895800	0.00003540	0.00012007	0.00003839	0.00005343	0.00001111	0.00007173
40.08945780	0.00003547	0.00011989	0.00003838	0.00005329	0.00001112	0.00007190
40.08995760	0.00003555	0.00011970	0.00003838	0.00005317	0.00001117	0.00007194
40.09045740	0.00003562	0.00011957	0.00003838	0.00005308	0.00001123	0.00007195
40.09095720	0.00003566	0.00011953	0.00003837	0.00005300	0.00001125	0.00007198
40.09145700	0.00003568	0.00011954	0.00003839	0.00005293	0.00001124	0.00007196
40.09195680	0.00003568	0.00011949	0.00003848	0.00005288	0.00001125	0.00007192
40.09245660	0.00003567	0.00011929	0.00003865	0.00005280	0.00001130	0.00007190
40.09295640	0.00003567	0.00011888	0.00003880	0.00005267	0.00001130	0.00007187
40.09345620	0.00003568	0.00011835	0.00003886	0.00005265	0.00001127	0.00007185
40.09395600	0.00003572	0.00011779	0.00003887	0.00005262	0.00001126	0.00007183
40.09445580	0.00003578	0.00011711	0.00003887	0.00005240	0.00001125	0.00007183
40.09495560	0.00003587	0.00011630	0.00003891	0.00005206	0.00001120	0.00007182
40.09545540	0.00003600	0.00011556	0.00003906	0.00005162	0.00001116	0.00007180
40.09595520	0.00003617	0.00011504	0.00003948	0.00005112	0.00001111	0.00007174
40.09645500	0.00003638	0.00011476	0.00004014	0.00005073	0.00001105	0.00007165
40.09695480	0.00003662	0.00011468	0.00004065	0.00005052	0.00001100	0.00007153
40.09745460	0.00003683	0.00011467	0.00004092	0.00005046	0.00001096	0.00007135
40.09795440	0.00003702	0.00011448	0.00004111	0.00005046	0.00001093	0.00007121
40.09845420	0.00003712	0.00011398	0.00004131	0.00005039	0.00001090	0.00007113
40.09895400	0.00003715	0.00011312	0.00004142	0.00005014	0.00001087	0.00007102
40.09945380	0.00003710	0.00011187	0.00004141	0.00004967	0.00001084	0.00007077
40.09995360	0.00003704	0.00011013	0.00004144	0.00004905	0.00001083	0.00007055
40.10045340	0.00003697	0.00010784	0.00004148	0.00004820	0.00001083	0.00007062
40.10095320	0.00003692	0.00010513	0.00004151	0.00004709	0.00001083	0.00007035
40.10145300	0.00003693	0.00010206	0.00004154	0.00004609	0.00001084	0.00006933
40.10195280	0.00003702	0.00009862	0.00004154	0.00004554	0.00001086	0.00006799
40.10245260	0.00003713	0.00009527	0.00004156	0.00004541	0.00001087	0.00006674
40.10295240	0.00003722	0.00009265	0.00004166	0.00004543	0.00001089	0.00006576
40.10345220	0.00003730	0.00009099	0.00004175	0.00004531	0.00001093	0.00006514
40.10395200	0.00003739	0.00009024	0.00004175	0.00004488	0.00001096	0.00006475
40.10445180	0.00003750	0.00009014	0.00004178	0.00004437	0.00001098	0.00006439
40.10495160	0.00003762	0.00009025	0.00004180	0.00004411	0.00001098	0.00006408
40.10545140	0.00003774	0.00009022	0.00004181	0.00004400	0.00001097	0.00006388
40.10595120	0.00003786	0.00008994	0.00004182	0.00004391	0.00001095	0.00006381
40.10645100	0.00003802	0.00008938	0.00004184	0.00004381	0.00001094	0.00006376
40.10695080	0.00003820	0.00008858	0.00004184	0.00004370	0.00001094	0.00006369
40.10745060	0.00003840	0.00008760	0.00004184	0.00004356	0.00001093	0.00006366
40.10795040	0.00003858	0.00008647	0.00004185	0.00004329	0.00001092	0.00006368
40.10845020	0.00003872	0.00008519	0.00004187	0.00004295	0.00001092	0.00006368
40.10895000	0.00003880	0.00008369	0.00004189	0.00004273	0.00001092	0.00006367
40.10944980	0.00003883	0.00008195	0.00004189	0.00004264	0.00001092	0.00006366
40.10994960	0.00003882	0.00008010	0.00004185	0.00004261	0.00001092	0.00006364
40.11044940	0.00003879	0.00007835	0.00004186	0.00004261	0.00001093	0.00006356
40.11094920	0.00003875	0.00007674	0.00004198	0.00004261	0.00001094	0.00006346
40.11144900	0.00003873	0.00007533	0.00004217	0.00004259	0.00001096	0.00006336
40.11194880	0.00003878	0.00007413	0.00004232	0.00004253	0.00001101	0.00006312
40.11244860	0.00003889	0.00007316	0.00004234	0.00004242	0.00001110	0.00006252
40.11294840	0.00003906	0.00007241	0.00004240	0.00004234	0.00001122	0.00006144
40.11344820	0.00003926	0.00007176	0.00004273	0.00004236	0.00001137	0.00005997
40.11394800	0.00003951	0.00007105	0.00004328	0.00004236	0.00001155	0.00005827
40.11444780	0.00003982	0.00007035	0.00004392	0.00004231	0.00001169	0.00005664
40.11494760	0.00004014	0.00006995	0.00004452	0.00004225	0.00001178	0.00005561
40.11544740	0.00004043	0.00006981	0.00004504	0.00004226	0.00001185	0.00005525
40.11594720	0.00004066	0.00006977	0.00004549	0.00004232	0.00001188	0.00005521
40.11644700	0.00004085	0.00006974	0.00004582	0.00004235	0.00001190	0.00005520
40.11694680	0.00004102	0.00006972	0.00004599	0.00004237	0.00001191	0.00005500
40.11744660	0.00004116	0.00006974	0.00004605	0.00004237	0.00001191	0.00005443
40.11794640	0.00004127	0.00006974	0.00004604	0.00004234	0.00001191	0.00005399
40.11844620	0.00004135	0.00006973	0.00004606	0.00004217	0.00001193	0.00005391
40.11894600	0.00004145	0.00006968	0.00004628	0.00004185	0.00001196	0.00005391
40.11944580	0.00004158	0.00006954	0.00004694	0.00004145	0.00001200	0.00005391
40.11994560	0.00004172	0.00006937	0.00004789	0.00004114	0.00001203	0.00005389
40.12044540	0.00004183	0.00006915	0.00004883	0.00004098	0.00001204	0.00005371
40.12094520	0.00004191	0.00006868	0.00004952	0.00004090	0.00001206	0.00005327
40.12144500	0.00004195	0.00006775	0.00004987	0.00004087	0.00001209	0.00005263
40.12194480	0.00004198	0.00006655	0.00004996	0.00004083	0.00001210	0.00005187
40.12244460	0.00004198	0.00006548	0.00004998	0.00004076	0.00001210	0.00005119
40.12294440	0.00004197	0.00006462	0.00004997	0.00004068	0.00001211	0.00005082
40.12344420	0.00004197	0.00006392	0.00004996	0.00004065	0.00001213	0.00005064
40.12394400	0.00004198	0.00006341	0.00004993	0.00004065	0.00001213	0.00005058
40.12444380	0.00004203	0.00006304	0.00004986	0.00004061	0.00001213	0.00005057
40.12494360	0.00004210	0.00006277	0.00004976	0.00004051	0.00001211	0.00005058
40.12544340	0.00004217	0.00006260	0.00004966	0.00004030	0.00001210	0.00005058
40.12594320	0.00004224	0.00006255	0.00004958	0.00004003	0.00001209	0.00005050
40.12644300	0.00004233	0.00006254	0.00004956	0.00003985	0.00001208	0.00005038
40.12694280	0.00004241	0.00006253	0.00004957	0.00003978	0.00001209	0.00005028
40.12744260	0.00004250	0.00006251	0.00004957	0.00003978	0.00001211	0.00005025
40.12794240	0.00004261	0.00006251	0.00004958	0.00003978	0.00001215	0.00005025
40.12844220	0.00004273	0.00006251	0.00004960	0.00003980	0.00001219	0.00005025
40.12894200	0.00004286	0.00006250	0.00004966	0.00003977	0.00001222	0.00005025
40.12944180	0.00004296	0.00006246	0.00004978	0.00003962	0.00001226	0.00005023
40.12994160	0.00004304	0.00006241	0.00005000	0.00003949	0.00001229	0.00005016
40.13044140	0.00004310	0.00006239	0.00005030	0.00003948	0.00001229	0.00004996
40.13094120	0.00004314	0.00006240	0.00005056	0.00003949	0.00001229	0.00004962
40.13144100	0.00004316	0.00006241	0.00005066	0.00003947	0.00001229	0.00004924
40.13194080	0.00004316	0.00006242	0.00005062	0.00003944	0.00001228	0.00004908
40.13244060	0.00004317	0.00006239	0.00005072	0.00003939	0.00001227	0.00004909
40.13294040	0.00004317	0.00006226	0.00005116	0.00003928	0.00001227	0.00004911
40.13344020	0.00004317	0.00006202	0.00005179	0.00003912	0.00001227	0.00004912
40.13394000	0.00004316	0.00006172	0.00005229	0.00003890	0.00001229	0.00004914
40.13443980	0.00004315	0.00006141	0.00005255	0.00003865	0.00001229	0.00004910
40.13493960	0.00004311	0.00006115	0.00005267	0.00003846	0.00001230	0.00004903
40.13543940	0.00004306	0.00006092	0.00005273	0.00003841	0.00001232	0.00004898
40.13593920	0.00004299	0.00006067	0.00005279	0.00003841	0.00001235	0.00004892
40.13643900	0.00004290	0.00006047	0.00005282	0.00003839	0.00001235	0.00004885
40.13693880	0.00004277	0.00006042	0.00005281	0.00003839	0.00001234	0.00004876
40.13743860	0.00004264	0.00006040	0.00005277	0.00003839	0.00001232	0.00004864
40.13793840	0.00004253	0.00006020	0.00005271	0.00003838	0.00001230	0.00004851
40.13843820	0.00004242	0.00005977	0.00005265	0.00003829	0.00001228	0.00004842
40.13893800	0.00004231	0.00005918	0.00005259	0.00003821	0.00001226	0.00004839
40.13943780	0.00004222	0.00005866	0.00005257	0.00003817	0.00001225	0.00004838
40.13993760	0.00004216	0.00005844	0.00005256	0.00003813	0.00001226	0.00004838
40.14043740	0.00004212	0.00005842	0.00005254	0.00003809	0.00001227	0.00004822
40.14093720	0.00004211	0.00005843	0.00005261	0.00003810	0.00001226	0.00004746
40.14143700	0.00004209	0.00005842	0.00005295	0.00003805	0.00001227	0.00004586
40.14193680	0.00004207	0.00005836	0.00005357	0.00003798	0.00001230	0.00004443
40.14243660	0.00004206	0.00005829	0.00005421	0.00003800	0.00001232	0.00004393
40.14293640	0.00004207	0.00005823	0.00005445	0.00003793	0.00001235	0.00004380
40.14343620	0.00004207	0.00005817	0.00005420	0.00003781	0.00001241	0.00004359
40.14393600	0.00004206	0.00005815	0.00005376	0.00003773	0.00001248	0.00004289
40.14443580	0.00004204	0.00005813	0.00005340	0.00003769	0.00001251	0.00004162
40.14493560	0.00004200	0.00005811	0.00005317	0.00003768	0.00001252	0.00004021
40.14543540	0.00004193	0.00005811	0.00005302	0.00003769	0.00001250	0.00003918
40.14593520	0.00004185	0.00005812	0.00005295	0.00003768	0.00001248	0.00003869
40.14643500	0.00004176	0.00005814	0.00005293	0.00003765	0.00001247	0.00003854
40.14693480	0.00004161	0.00005815	0.00005293	0.00003757	0.00001245	0.00003853
40.14743460	0.00004142	0.00005816	0.00005293	0.00003749	0.00001243	0.00003851
40.14793440	0.00004121	0.00005817	0.00005291	0.00003747	0.00001239	0.00003842
40.14843420	0.00004100	0.00005817	0.00005287	0.00003747	0.00001232	0.00003827
40.14893400	0.00004076	0.00005817	0.00005285	0.00003745	0.00001226	0.00003807
40.14943380	0.00004053	0.00005817	0.00005284	0.00003744	0.00001223	0.00003780
40.14993360	0.00004033	0.00005816	0.00005284	0.00003744	0.00001221	0.00003749
40.15043340	0.00004016	0.00005814	0.00005284	0.00003739	0.00001221	0.00003720
40.15093320	0.00004003	0.00005812	0.00005284	0.00003718	0.00001223	0.00003698
40.15143300	0.00003994	0.00005808	0.00005277	0.00003699	0.00001225	0.00003680
40.15193280	0.00003990	0.00005798	0.00005256	0.00003695	0.00001225	0.00003664
40.15243260	0.00003990	0.00005784	0.00005206	0.00003694	0.00001224	0.00003642
40.15293240	0.00003995	0.00005777	0.00005116	0.00003693	0.00001219	0.00003607
40.15343220	0.00004005	0.00005777	0.00004997	0.00003693	0.00001207	0.00003559
40.15393200	0.00004018	0.00005778	0.00004884	0.00003690	0.00001189	0.00003518
40.15443180	0.00004032	0.00005780	0.00004798	0.00003686	0.00001170	0.00003498
40.15493160	0.00004045	0.00005780	0.00004752	0.00003685	0.00001153	0.00003492
40.15543140	0.00004058	0.00005781	0.00004756	0.00003684	0.00001137	0.00003491
40.15593120	0.00004069	0.00005782	0.00004820	0.00003684	0.00001123	0.00003489
40.15643100	0.00004076	0.00005783	0.00004880	0.00003684	0.00001113	0.00003474
40.15693080	0.00004077	0.00005782	0.00004887	0.00003682	0.00001105	0.00003406
40.15743060	0.00004072	0.00005775	0.00004899	0.00003674	0.00001102	0.00003274
40.15793040	0.00004060	0.00005754	0.00004962	0.00003646	0.00001101	0.00003147
40.15843020	0.00004040	0.00005726	0.00005059	0.00003591	0.00001101	0.00003092
40.15893000	0.00004019	0.00005713	0.00005148	0.00003529	0.00001102	0.00003083
40.15942980	0.00003997	0.00005713	0.00005205	0.00003447	0.00001104	0.00003083
40.15992960	0.00003979	0.00005709	0.00005229	0.00003306	0.00001106	0.00003050
40.16042940	0.00003964	0.00005689	0.00005233	0.00003133	0.00001107	0.00002958
40.16092920	0.00003951	0.00005613	0.00005232	0.00003036	0.00001107	0.00002845
40.16142900	0.00003942	0.00005395	0.00005231	0.00003020	0.00001107	0.00002745
40.16192880	0.00003936	0.00004977	0.00005226	0.00003016	0.00001105	0.00002673
40.16242860	0.00003932	0.00004446	0.00005221	0.00002961	0.00001104	0.00002636
40.16292840	0.00003929	0.00003990	0.00005221	0.00002883	0.00001103	0.00002626
40.16342820	0.00003931	0.00003736	0.00005229	0.00002841	0.00001106	0.00002621
40.16392800	0.00003935	0.00003653	0.00005241	0.00002831	0.00001114	0.00002600
